channel	osName	FxVer	surveyName	datestamp	score	N
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-29	4.0609756097561	82
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-04-30	4.13274336283186	113
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-01	4.32456140350877	114
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-02	4.26829268292683	369
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-03	4.29142857142857	525
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-04	4.20900321543408	311
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-05	4.15625	128
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-06	4.09333333333333	75
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-07	4.22222222222222	90
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-08	3.93333333333333	75
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-09	4.52631578947368	57
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-10	4.17777777777778	45
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-11	4.29411764705882	34
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-12	4.23684210526316	38
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-13	4.36	25
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-14	4.025	40
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-15	4.17391304347826	23
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-16	4.21428571428571	28
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-17	4.31818181818182	22
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-18	3.94736842105263	19
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-19	3.9	30
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-20	4.05263157894737	19
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-21	4	21
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-22	3.5	10
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-23	3.92307692307692	13
release	Windows_NT	v53	funnelcake-onboarding-103-de	2017-05-27	5	1
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-19	2	2
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-20	3.77777777777778	18
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-21	4.7	10
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-22	4.29411764705882	17
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-23	4.6	10
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-24	4.4	15
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-25	3.96551724137931	29
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-26	4.225	40
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-27	3.87179487179487	39
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-28	4.12820512820513	39
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-29	4.21621621621622	74
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-04-30	4.02564102564103	78
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-01	4.12621359223301	103
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-02	3.98165137614679	218
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-03	4.15957446808511	282
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-04	4.25609756097561	164
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-05	4.16666666666667	72
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-06	4.11428571428571	35
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-07	4.09302325581395	43
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-08	4.02439024390244	41
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-09	4.41463414634146	41
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-10	4.025	40
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-11	4.30769230769231	39
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-12	4.36	25
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-13	3.91666666666667	24
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-14	4.39130434782609	23
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-15	3.88	25
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-16	4.11111111111111	27
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-17	4.16666666666667	18
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-18	4.72222222222222	18
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-19	4.125	16
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-20	4.14285714285714	21
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-21	4.0625	16
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-22	4.35714285714286	14
release	Windows_NT	v53	funnelcake-onboarding-104-de	2017-05-23	3.71428571428571	7
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-22	5	1
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-24	5	2
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-25	4.08669833729216	842
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-26	4.19700748129676	802
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-27	4.11363636363636	44
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-28	4.10869565217391	46
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-29	3.97777777777778	45
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-30	3.78787878787879	33
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-05-31	3.75757575757576	33
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-01	4.38461538461539	13
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-02	3.78260869565217	23
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-03	3.71428571428571	21
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-04	4.89473684210526	19
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-05	4.2183908045977	174
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-06	4.03603603603604	333
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-07	4.13207547169811	265
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-08	3.89041095890411	146
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-09	4.04504504504505	111
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-10	4.20212765957447	94
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-11	4.09090909090909	66
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-12	4.24324324324324	74
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-13	3.98529411764706	68
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-14	4.30188679245283	53
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-15	3.82142857142857	56
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-16	3.58974358974359	39
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-17	4.25806451612903	31
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-18	3.82758620689655	29
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-19	4.06896551724138	29
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-20	4.11764705882353	34
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-21	3.92592592592593	27
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-22	4.09090909090909	22
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-23	4.15	20
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-24	3.6875	16
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-25	4.17647058823529	17
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-26	3.86363636363636	22
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-27	3.5	18
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-28	3.95	20
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-29	3.84615384615385	13
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-06-30	3.4	5
release	Windows_NT	v53	funnelcake-onboarding-110-en	2017-07-01	4	1
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-25	4.17741935483871	868
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-26	4.18203309692671	846
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-27	3.88571428571429	35
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-28	3.72222222222222	36
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-29	4.17647058823529	34
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-30	3.28571428571429	28
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-05-31	4.28125	32
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-01	3.75	24
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-02	4	22
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-03	4	13
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-04	4.33333333333333	15
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-05	4.1046511627907	172
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-06	4.04705882352941	340
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-07	4.08139534883721	258
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-08	4.37254901960784	153
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-09	3.98230088495575	113
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-10	3.9493670886076	79
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-11	3.92647058823529	68
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-12	4.27272727272727	66
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-13	4.109375	64
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-14	4.22033898305085	59
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-15	3.94642857142857	56
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-16	3.77551020408163	49
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-17	3.88	25
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-18	4.05714285714286	35
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-19	4.39130434782609	23
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-20	4.11538461538461	26
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-21	3.65384615384615	26
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-22	3.40909090909091	22
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-23	3.47619047619048	21
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-24	4.17391304347826	23
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-25	3.93333333333333	15
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-26	3.84615384615385	13
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-27	3.63636363636364	11
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-28	3.92857142857143	14
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-29	3.625	16
release	Windows_NT	v53	funnelcake-onboarding-111-en	2017-06-30	3.875	8
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-02-02	4	1
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-24	3.66666666666667	3
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-25	4.17497348886532	943
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-26	4.21889400921659	868
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-27	3.89795918367347	49
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-28	4.24444444444444	45
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-29	3.82051282051282	39
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-30	4.33333333333333	33
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-05-31	4.25925925925926	27
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-01	4.22222222222222	18
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-02	4.28571428571429	42
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-03	4.8	15
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-04	4.36842105263158	19
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-05	4.08904109589041	146
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-06	4.16463414634146	328
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-07	4.09782608695652	276
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-08	4.11188811188811	143
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-09	4.05	100
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-10	3.83529411764706	85
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-11	4.35	60
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-12	3.70512820512821	78
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-13	4.08064516129032	62
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-14	3.98076923076923	52
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-15	3.69230769230769	39
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-16	3.76923076923077	26
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-17	4.20689655172414	29
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-18	3.83333333333333	24
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-19	4	33
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-20	4.39393939393939	33
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-21	4.36363636363636	33
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-22	3.92592592592593	27
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-23	4.4	15
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-24	4.16666666666667	18
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-25	3.7	20
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-26	4.21052631578947	19
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-27	3.1875	16
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-28	4.4375	16
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-29	4.8	15
release	Windows_NT	v53	funnelcake-onboarding-112-en	2017-06-30	3.77777777777778	9
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-24	5	1
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-25	4.21970554926387	883
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-26	4.15317559153176	803
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-27	3.61702127659574	47
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-28	4.35714285714286	42
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-29	3.96666666666667	30
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-30	4.12903225806452	31
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-05-31	4.41509433962264	53
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-01	3.21739130434783	23
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-02	4.23076923076923	13
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-03	4.44444444444444	18
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-04	3.86666666666667	15
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-05	4.19230769230769	156
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-06	4.19364161849711	346
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-07	4.07766990291262	309
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-08	4.12781954887218	133
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-09	4.12605042016807	119
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-10	4.07894736842105	76
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-11	4.03846153846154	78
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-12	3.78666666666667	75
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-13	4.09523809523809	63
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-14	4.08	50
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-15	3.8	45
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-16	3.59183673469388	49
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-17	4.14285714285714	49
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-18	4.32258064516129	31
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-19	4.5	42
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-20	4.12903225806452	31
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-21	3.71428571428571	35
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-22	3.92857142857143	28
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-23	3.61904761904762	21
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-24	4.42105263157895	19
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-25	3.94736842105263	19
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-26	4.33333333333333	12
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-27	3.8125	16
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-28	3.63636363636364	11
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-29	3.5	6
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-06-30	3.9	10
release	Windows_NT	v53	funnelcake-onboarding-113-en	2017-07-01	1	1
release	Windows_NT	v53	heartbeat-by-user-first-impression	2017-07-06	3.76315789473684	38
release	Windows_NT	v53	heartbeat-by-user-first-impression	2017-07-07	4.02	50
release	Windows_NT	v53	heartbeat-by-user-first-impression	2017-07-08	3.53846153846154	26
release	Windows_NT	v53	heartbeat-by-user-first-impression	2017-07-09	4.03125	32
release	Windows_NT	v53	heartbeat-by-user-first-impression	2017-07-10	3.74074074074074	27
release	Windows_NT	v53	heartbeat-by-user-first-impression	2017-07-11	3.75	16
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-07	4.26145552560647	371
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-08	4.16580310880829	386
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-09	4.18686868686869	198
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-10	4.2751677852349	149
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-11	4.04	175
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-12	4.22994652406417	187
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-13	4.06	100
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-14	4.04444444444444	45
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-15	3.95833333333333	24
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-16	4.77777777777778	9
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-17	4.09090909090909	11
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-18	3	2
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-19	4.6	5
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-20	3.2	5
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-21	4.66666666666667	3
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-22	4.14285714285714	7
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-23	4.6	5
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-24	3	4
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-25	5	2
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-26	4.33333333333333	3
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-27	5	2
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-28	3.33333333333333	3
release	Windows_NT	v53	new-users-targetting-test-1	2017-06-30	5	3
release	Windows_NT	v53	perf1	2017-04-19	5	3
release	Windows_NT	v53	perf1	2017-04-20	3.69230769230769	13
release	Windows_NT	v53	perf1	2017-04-21	4.7	10
release	Windows_NT	v53	perf1	2017-04-22	3.28571428571429	7
release	Windows_NT	v53	perf1	2017-04-23	4.55555555555556	9
release	Windows_NT	v53	perf1	2017-04-24	3.66666666666667	3
release	Windows_NT	v53	perf1	2017-04-25	4.47058823529412	17
release	Windows_NT	v53	perf1	2017-04-26	4.52631578947368	19
release	Windows_NT	v53	perf1	2017-04-27	3.83333333333333	24
release	Windows_NT	v53	perf1	2017-04-28	4.28571428571429	21
release	Windows_NT	v53	perf1	2017-04-29	4.17948717948718	39
release	Windows_NT	v53	perf1	2017-04-30	4.11428571428571	35
release	Windows_NT	v53	perf1	2017-05-01	4.33962264150943	53
release	Windows_NT	v53	perf1	2017-05-02	4.17073170731707	123
release	Windows_NT	v53	perf1	2017-05-03	4.1027397260274	146
release	Windows_NT	v53	perf1	2017-05-04	4.13095238095238	84
